time,resultDescription
2025-09-01T05:45:51.0228623Z,"2025-09-01 05:45:51,022 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:22:26.2520314Z,"2025-09-03 09:22:26,251 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:23:21.8130486Z,"2025-09-03 09:23:21,812 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:26:01.0420525Z,"2025-09-03 09:26:01,041 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:26:57.5899994Z,"2025-09-03 09:26:57,589 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:33:41.7712653Z,"2025-09-03 09:33:41,771 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T09:37:19.2041755Z,"2025-09-03 09:37:19,203 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T09:46:36.0803052Z,"2025-09-03 09:46:36,079 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T11:06:41.2146666Z,"2025-09-03 11:06:41,214 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T12:17:06.0597178Z,"2025-09-03 12:17:06,048 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T12:28:54.9482599Z,"2025-09-03 12:28:54,946 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-03T13:20:54.6471791Z,"2025-09-03 13:20:54,646 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T13:30:45.671823Z,"2025-09-03 13:30:45,671 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T13:35:10.7155459Z,"2025-09-03 13:35:10,715 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T13:35:45.2160876Z,"2025-09-03 13:35:45,215 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T13:35:55.4627591Z,"2025-09-03 13:35:55,462 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-03T13:37:08.8510406Z,"2025-09-03 13:37:08,850 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T13:56:57.0977393Z,"2025-09-03 13:56:57,097 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T14:05:03.7551629Z,"2025-09-03 14:05:03,754 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T14:33:27.3232132Z,"2025-09-03 14:33:27,322 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-03T14:53:37.7806883Z,"2025-09-03 14:53:37,780 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T05:57:46.4764538Z,"2025-09-04 05:57:46,476 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T05:57:59.3998602Z,"2025-09-04 05:57:59,399 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T05:59:07.63224Z,"2025-09-04 05:59:07,631 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T06:23:39.7416972Z,"2025-09-04 06:23:39,741 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T06:44:22.6842429Z,"2025-09-04 06:44:22,683 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T06:50:49.6902528Z,"2025-09-04 06:50:49,690 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T06:53:42.7989898Z,"2025-09-04 06:53:42,798 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T07:10:44.256758Z,"2025-09-04 07:10:44,256 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T07:11:53.8723008Z,"2025-09-04 07:11:53,870 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T07:56:02.6395896Z,"2025-09-04 07:56:02,639 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T07:58:49.4950581Z,"2025-09-04 07:58:49,483 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T08:39:59.8756328Z,"2025-09-04 08:39:59,875 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T09:45:40.2226612Z,"2025-09-04 09:45:40,219 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T11:41:57.2725587Z,"2025-09-04 11:41:57,271 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T11:44:14.0836691Z,"2025-09-04 11:44:14,082 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-04T11:46:16.41948Z,"2025-09-04 11:46:16,419 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-04T11:47:20.4828815Z,"2025-09-04 11:47:20,482 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-04T12:03:15.5823888Z,"2025-09-04 12:03:15,581 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-04T12:41:05.7590938Z,"2025-09-04 12:41:05,758 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T12:49:37.5901697Z,"2025-09-04 12:49:37,589 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T12:52:16.643716Z,"2025-09-04 12:52:16,637 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T12:52:43.0452664Z,"2025-09-04 12:52:43,044 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T12:52:43.9754957Z,"2025-09-04 12:52:43,975 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T12:53:21.0603906Z,"2025-09-04 12:53:21,059 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:02:58.2967487Z,"2025-09-04 13:02:58,296 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:03:41.9592546Z,"2025-09-04 13:03:41,959 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:04:02.0941368Z,"2025-09-04 13:04:02,088 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T13:08:14.0600775Z,"2025-09-04 13:08:14,059 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:09:15.6882352Z,"2025-09-04 13:09:15,683 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:29:02.5807583Z,"2025-09-04 13:29:02,580 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:42:39.5842065Z,"2025-09-04 13:42:39,583 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T13:55:20.8695096Z,"2025-09-04 13:55:20,868 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-04T15:20:17.3577755Z,"2025-09-04 15:20:17,357 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-04T16:54:40.2163199Z,"2025-09-04 16:54:39,524 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-05T06:33:26.083267Z,"2025-09-05 06:33:26,083 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:01:35.4219298Z,"2025-09-05 07:01:35,421 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:08:13.9625648Z,"2025-09-05 07:08:13,961 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:12:43.0305661Z,"2025-09-05 07:12:43,022 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:15:46.0382226Z,"2025-09-05 07:15:46,037 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:16:08.6228342Z,"2025-09-05 07:16:08,622 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-09-05T07:18:08.7519333Z,"2025-09-05 07:18:08,751 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:21:51.7070386Z,"2025-09-05 07:21:51,706 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-09-05T07:23:04.2550722Z,"2025-09-05 07:23:04,254 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T07:48:40.012236Z,"2025-09-05 07:48:40,004 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:48:58.3898683Z,"2025-09-05 07:48:58,389 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:49:13.6046762Z,"2025-09-05 07:49:13,604 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:49:55.6869788Z,"2025-09-05 07:49:55,686 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:50:12.440694Z,"2025-09-05 07:50:12,440 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:54:33.0688145Z,"2025-09-05 07:54:32,499 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:56:04.5666815Z,"2025-09-05 07:56:04,566 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:57:38.3923161Z,"2025-09-05 07:57:38,389 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T07:58:26.6242263Z,"2025-09-05 07:58:26,623 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:05:23.0934871Z,"2025-09-05 08:05:23,093 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:06:02.8108444Z,"2025-09-05 08:06:02,810 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:08:39.8483453Z,"2025-09-05 08:08:39,848 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:11:02.5418345Z,"2025-09-05 08:11:02,541 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:12:50.1354654Z,"2025-09-05 08:12:50,132 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:16:17.8628946Z,"2025-09-05 08:16:17,862 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:17:18.1842099Z,"2025-09-05 08:17:18,181 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:17:47.1604648Z,"2025-09-05 08:17:47,160 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:20:22.8412403Z,"2025-09-05 08:20:22,840 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:21:56.9636568Z,"2025-09-05 08:21:56,963 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:22:03.0086213Z,"2025-09-05 08:22:03,006 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:22:15.2090768Z,"2025-09-05 08:22:15,203 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:22:46.7553604Z,"2025-09-05 08:22:46,749 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:22:47.9020354Z,"2025-09-05 08:22:47,901 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:23:25.2316335Z,"2025-09-05 08:23:25,231 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:25:18.7163348Z,"2025-09-05 08:25:18,714 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:25:24.8601706Z,"2025-09-05 08:25:24,859 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:25:41.2001474Z,"2025-09-05 08:25:41,199 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:25:54.7115383Z,"2025-09-05 08:25:54,709 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:26:11.5488111Z,"2025-09-05 08:26:11,548 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:26:30.5376863Z,"2025-09-05 08:26:30,537 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:28:56.8616831Z,"2025-09-05 08:28:56,861 - INFO - src.routes.routes - Model: gpt-4.1-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-09-05T08:29:14.7554562Z,"2025-09-05 08:29:14,753 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:40:45.9108008Z,"2025-09-05 08:40:45,908 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T08:47:26.7838142Z,"2025-09-05 08:47:26,781 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T09:19:23.4607066Z,"2025-09-05 09:19:23,460 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T09:23:01.5922539Z,"2025-09-05 09:23:01,591 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T09:26:42.3814873Z,"2025-09-05 09:26:42,380 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T09:28:40.6864748Z,"2025-09-05 09:28:40,684 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-09-05T09:29:43.8111646Z,"2025-09-05 09:29:43,810 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
